schema_version	run_id	as_of_date	scope_mode	record_type	source_system	advisor_recommendation_id	recommendation_type_id	recommendation_status	subscription_id	subscription_name	resource_linkage_source	published_resource_id	normalized_resource_id	resource_name	resource_group	resource_type	location	tags_json	advisor_metadata_id	service_name	retiring_feature	retirement_date_raw	retirement_date	retirement_date_source	retirement_date_quality	impact	risk	category	sub_category	last_updated	label	short_description_problem	short_description_solution	description	potential_benefits	learn_more_link	actions_json	metadata_match_status	resource_inventory_match_status	subscription_inventory_match_status	diagnostic_flags	provenance_json	raw_record_ref
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-p-weu-ecommerce-redis-ha/providers/Microsoft.Advisor/recommendations/791b6d13b11079fc1cff3904236674f9ee4975187310864151e44db9411c55f2	f3aded79-f9ff-4ce4-99e3-2ffcf11161a4	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-p-weu-ecommerce-redis-ha	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-p-weu-ecommerce-redis-ha	pagopa-p-weu-ecommerce-redis-ha	pagopa-p-weu-ecommerce-redis-rg	microsoft.cache/redis		{}			Redis Cache	2028-09-30	2028-09-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-05-19T17:06:24.297799Z		Migrate to Azure Managed Redis from Azure Cache for Redis	Migrate to Azure Managed Redis from Azure Cache for Redis				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""f3aded79-f9ff-4ce4-99e3-2ffcf11161a4\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-p-weu-ecommerce-redis-ha"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-p-weu-ecommerce-redis-ha"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-p-weu-ecommerce-redis-ha/providers/Microsoft.Advisor/recommendations/791b6d13b11079fc1cff3904236674f9ee4975187310864151e44db9411c55f2"",""resource_linkage"":""resource_id""}"	798251eb5cb3fe8cad19ea35ea65bfadce9b569fcc706ebaca340373ec879793
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-p-weu-network-kv/providers/Microsoft.Advisor/recommendations/b659c4952ccd92880711254617c9ab87f3af4e6add5c41c63c92c8292085fb2a	7ff06874-39e9-41be-9552-fa1ae2a83c88	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-p-weu-network-kv	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-p-weu-network-kv	pagopa-p-weu-network-kv	pagopa-p-weu-network-sec-rg	microsoft.keyvault/vaults		{}			API versions prior to 2026-02-01	2027-02-27	2027-02-27	properties.extendedProperties.retirementDate	exact	High		HighAvailability		2026-07-29T21:19:08.671712Z		Azure Key Vault API versions prior to 2026-02-01 are being retired	Azure Key Vault API versions prior to 2026-02-01 are being retired				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""7ff06874-39e9-41be-9552-fa1ae2a83c88\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-p-weu-network-kv"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-p-weu-network-kv"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-p-weu-network-kv/providers/Microsoft.Advisor/recommendations/b659c4952ccd92880711254617c9ab87f3af4e6add5c41c63c92c8292085fb2a"",""resource_linkage"":""resource_id""}"	169283a74b836880dcde7345062b80c72888471235e4282dc99691194245e72f
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account/providers/Microsoft.Advisor/recommendations/1567fe0fbb3a25549b62fc01c7ad71d17696c4cd6a7c7303362a4172c6516709	51a4e6bd-5a95-4a41-8309-40f5640fdb8b	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account	pagopa-p-weu-nodo-verifyko-cosmos-account	pagopa-p-weu-nodo-verifyko-to-datastore-rg	microsoft.documentdb/databaseaccounts		{}							missing	Medium		HighAvailability		2026-05-13T09:07:38.967934Z		Upgrade old Azure Cosmos DB SDK to the latest version	Upgrade old Azure Cosmos DB SDK to the latest version				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""51a4e6bd-5a95-4a41-8309-40f5640fdb8b\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-nodo-verifyko-cosmos-account/providers/Microsoft.Advisor/recommendations/1567fe0fbb3a25549b62fc01c7ad71d17696c4cd6a7c7303362a4172c6516709"",""resource_linkage"":""resource_id""}"	1add7c20f0a23c6cbeda21c653fe921a2b8db79d6c9a343958e6d0a102d60cd1
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm/providers/Microsoft.Advisor/recommendations/02573f02c9c30cc9431e91e3ef19278a3205b31e07e26fdb983e0fed01d8ca60	13cea0f1-c3f7-4c66-8b3b-9928a0f07cea	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm	db-p-nodo-aws-conn-vm	pagopa-p-weu-nodo-vmss-rg	microsoft.compute/virtualmachines		{}			LSv2, G, GS, F, FS, Fsv2, B, Av2 - Series	2028-11-15	2028-11-15	properties.extendedProperties.retirementDate	exact	High		HighAvailability		2026-06-06T09:57:18.784326Z		Review and migrate virtual machine workloads	Review and migrate virtual machine workloads				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""13cea0f1-c3f7-4c66-8b3b-9928a0f07cea\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm/providers/Microsoft.Advisor/recommendations/02573f02c9c30cc9431e91e3ef19278a3205b31e07e26fdb983e0fed01d8ca60"",""resource_linkage"":""resource_id""}"	9f6852d793e116220c5e074b8ddc196b17ff1cf262592d42f3157c5c26104059
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm/providers/Microsoft.Advisor/recommendations/d3c1b2fad1d232b8eed72382a3fdee0a75ac7c03ff5ad84cd31e93051d042140	7f71b153-c0b7-4e99-a23e-db8179183ec9	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm	db-p-nodo-aws-conn-vm	pagopa-p-weu-nodo-vmss-rg	microsoft.compute/virtualmachines		{}							missing	High		HighAvailability		2026-06-08T03:09:28.014444Z		Migrate workload to D-series or better virtual machine	Migrate workload to D-series or better virtual machine				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""7f71b153-c0b7-4e99-a23e-db8179183ec9\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm/providers/Microsoft.Advisor/recommendations/d3c1b2fad1d232b8eed72382a3fdee0a75ac7c03ff5ad84cd31e93051d042140"",""resource_linkage"":""resource_id""}"	12ac5ef0b4311ead80241f937157d476b6ba00ae3d8b47e63257c9563b8fdc5b
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm/providers/Microsoft.Advisor/recommendations/dcc0c1b067f0e21ca6989be64c0a3143f21f3c3eae11294c9304e49106120b43	5f2613df-629f-4b07-9425-2a47ea0dfad3	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm	db-p-nodo-aws-conn-vm	pagopa-p-weu-nodo-vmss-rg	microsoft.compute/virtualmachines		{}							missing	Medium		HighAvailability		2026-05-15T14:52:48.907252Z		Migrate workload to Virtual Machine Scale Sets Flex	Migrate workload to Virtual Machine Scale Sets Flex				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""5f2613df-629f-4b07-9425-2a47ea0dfad3\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachines/db-p-nodo-aws-conn-vm/providers/Microsoft.Advisor/recommendations/dcc0c1b067f0e21ca6989be64c0a3143f21f3c3eae11294c9304e49106120b43"",""resource_linkage"":""resource_id""}"	6ea6ba7326a583a4a79d8759b3c0f5630cec4d6e65bb365638e561e8f31c046b
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-p-weu-nodo-vmss/providers/Microsoft.Advisor/recommendations/49bad13c691de82c21f1a9f2c3d9d4fe0671913ff975cb16444298a6af516700	3b739bd1-c193-4bb6-a953-1362ee3b03b2	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-p-weu-nodo-vmss	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-p-weu-nodo-vmss	pagopa-p-weu-nodo-vmss	pagopa-p-weu-nodo-vmss-rg	microsoft.compute/virtualmachinescalesets		{}							missing	High		HighAvailability		2026-04-22T15:35:00.116218Z		Upgrade your VMSS to alternative image version	Upgrade your VMSS to alternative image version				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""3b739bd1-c193-4bb6-a953-1362ee3b03b2\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-p-weu-nodo-vmss"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-p-weu-nodo-vmss"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-p-weu-nodo-vmss/providers/Microsoft.Advisor/recommendations/49bad13c691de82c21f1a9f2c3d9d4fe0671913ff975cb16444298a6af516700"",""resource_linkage"":""resource_id""}"	c2e51ae3d5cc81785dc10c2418264b442ba5f77b6aed67edd61efbf40fb16b5b
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks/providers/Microsoft.Advisor/recommendations/8edfdd003e127ad0037aab547cc690918e8179677b1f5f6f6fb9287b4c537128	00dbcc9d-50d4-44ef-bc21-c15785cddf42	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks	pagopa-p-weu-prod-aks	pagopa-p-weu-prod-aks-rg	microsoft.containerservice/managedclusters		{}			Azure Kubernetes Service support for Ubuntu 22.04	2027-06-30	2027-06-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-05-07T14:51:39.830378Z		Migrate to Ubuntu 24.04 or later versions	Migrate to Ubuntu 24.04 or later versions				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""00dbcc9d-50d4-44ef-bc21-c15785cddf42\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks/providers/Microsoft.Advisor/recommendations/8edfdd003e127ad0037aab547cc690918e8179677b1f5f6f6fb9287b4c537128"",""resource_linkage"":""resource_id""}"	9e0c165465897f986e2c453f5f53bf1741e06037255a79eee890f08f8fe936ae
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks/providers/Microsoft.Advisor/recommendations/a028f062c25479648475c48d7482bd993966d067d91280fb680b6b4fec266894	b005ecf0-23e2-4279-9ca2-718d1518c9fb	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks	pagopa-p-weu-prod-aks	pagopa-p-weu-prod-aks-rg	microsoft.containerservice/managedclusters		{}			Legacy authentication for Container Insights - Azure Monitor	2026-09-30	2026-09-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-04-16T16:00:29.799320Z		Migrate to Container insights managed identity authentication	Migrate to Container insights managed identity authentication				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""b005ecf0-23e2-4279-9ca2-718d1518c9fb\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-prod-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-p-weu-prod-aks/providers/Microsoft.Advisor/recommendations/a028f062c25479648475c48d7482bd993966d067d91280fb680b6b4fec266894"",""resource_linkage"":""resource_id""}"	b923f82d8386ad7ea7de437c2b0dd12e434626316ae31fc14dd7e4013d98b344
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-receipts-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-receipts-ds-cosmos-account/providers/Microsoft.Advisor/recommendations/54f38c090ac4fb98325663d7a2e5c4024194340edaa3435cafbd47d91ec9ff86	51a4e6bd-5a95-4a41-8309-40f5640fdb8b	New	b9fc9419-6097-45fe-9f74-ba0641c91912		resource_id	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-receipts-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-receipts-ds-cosmos-account	/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-receipts-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-receipts-ds-cosmos-account	pagopa-p-weu-receipts-ds-cosmos-account	pagopa-p-weu-receipts-rg	microsoft.documentdb/databaseaccounts		{}							missing	Medium		HighAvailability		2026-07-26T08:32:37.153378Z		Upgrade old Azure Cosmos DB SDK to the latest version	Upgrade old Azure Cosmos DB SDK to the latest version				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""51a4e6bd-5a95-4a41-8309-40f5640fdb8b\u0000/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-receipts-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-receipts-ds-cosmos-account"",""resource"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-receipts-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-receipts-ds-cosmos-account"",""subscription"":""b9fc9419-6097-45fe-9f74-ba0641c91912""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/b9fc9419-6097-45fe-9f74-ba0641c91912/resourcegroups/pagopa-p-weu-receipts-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-p-weu-receipts-ds-cosmos-account/providers/Microsoft.Advisor/recommendations/54f38c090ac4fb98325663d7a2e5c4024194340edaa3435cafbd47d91ec9ff86"",""resource_linkage"":""resource_id""}"	0cdb23859aa2cbadbd4f19035c4a013f648c365b6c28b939275d4d67be27ca42
